time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.airspeed,.groundspeed,.heading,.throttle,.altitude,.climb
2023/04/21/09:38:06.440789,2100,1682087863,537163197,,7.938665866851807,5.912539958953857,270,0.33000001311302185,374.0289306640625,0.21191929280757904
2023/04/21/09:38:06.440817,2101,1682087863,645574509,,7.9388532638549805,5.906116962432861,271,0.33000001311302185,374.0574951171875,0.27048537135124207
2023/04/21/09:38:06.441178,2102,1682087863,737441036,,7.916540622711182,5.889309883117676,271,0.33000001311302185,374.0940246582031,0.2394934743642807
2023/04/21/09:38:06.441340,2103,1682087863,845529022,,7.893093109130859,5.861703872680664,271,0.33000001311302185,374.1226806640625,0.17615534365177155
2023/04/21/09:38:06.441375,2104,1682087863,942701825,,7.860881328582764,5.838662624359131,271,0.33000001311302185,374.14422607421875,0.1543758362531662
2023/04/21/09:38:06.441399,2105,1682087864,46099639,,7.832468509674072,5.807019233703613,271,0.33000001311302185,374.1691589355469,0.20504385232925415
2023/04/21/09:38:06.441441,2106,1682087864,147372335,,7.787890911102295,5.760415077209473,270,0.33000001311302185,374.2038269042969,0.2748053967952728
2023/04/21/09:38:06.441505,2107,1682087864,249506946,,7.736730575561523,5.710340976715088,269,0.33000001311302185,374.238525390625,0.18462267518043518
2023/04/21/09:38:06.442050,2108,1682087864,347313701,,7.69366455078125,5.666189670562744,268,0.33000001311302185,374.2575988769531,0.004318860825151205
2023/04/21/09:38:06.442075,2109,1682087864,434129130,,7.662987232208252,5.629775524139404,267,0.33000001311302185,374.2689208984375,-0.006566235795617104
2023/04/21/09:38:06.442246,2110,1682087864,536398189,,7.65617561340332,5.617711544036865,267,0.33000001311302185,374.2788391113281,0.000992429326288402
2023/04/21/09:38:06.442270,2111,1682087864,638681160,,7.648565769195557,5.615745544433594,267,0.33000001311302185,374.28594970703125,-0.03468511253595352
2023/04/21/09:38:06.442468,2112,1682087864,739290103,,7.653779983520508,5.618350982666016,267,0.33000001311302185,374.28778076171875,-0.06889401376247406
2023/04/21/09:38:06.442645,2113,1682087864,835478336,,7.662580966949463,5.624332427978516,267,0.33000001311302185,374.288818359375,-0.05024741590023041
2023/04/21/09:38:06.442673,2114,1682087864,935086341,,7.665421962738037,5.625855922698975,267,0.33000001311302185,374.28424072265625,-0.14424443244934082
2023/04/21/09:38:06.442703,2115,1682087865,33815760,,7.668924808502197,5.626369953155518,267,0.33000001311302185,374.27655029296875,-0.06717222929000854
2023/04/21/09:38:06.442744,2116,1682087865,134888286,,7.676445007324219,5.633673667907715,266,0.33000001311302185,374.2808837890625,0.041525647044181824
2023/04/21/09:38:06.442771,2117,1682087865,235027717,,7.674816608428955,5.6266584396362305,266,0.33000001311302185,374.2928466796875,0.08591947704553604
2023/04/21/09:38:06.442986,2118,1682087865,336125717,,7.674281597137451,5.625001907348633,265,0.33000001311302185,374.3040771484375,0.017016978934407234
2023/04/21/09:38:06.443009,2119,1682087865,435174226,,7.691256999969482,5.634451389312744,265,0.33000001311302185,374.312744140625,0.057802073657512665
2023/04/21/09:38:06.443696,2120,1682087865,542509239,,7.7204976081848145,5.667444229125977,265,0.33000001311302185,374.3283996582031,0.1531728208065033
2023/04/21/09:38:06.443726,2121,1682087865,636432518,,7.767944812774658,5.7072038650512695,265,0.33000001311302185,374.3612060546875,0.32060039043426514
2023/04/21/09:38:06.444945,2122,1682087865,738321346,,7.814030647277832,5.751694679260254,266,0.33000001311302185,374.40850830078125,0.518424391746521
2023/04/21/09:38:06.445249,2123,1682087865,838164166,,7.866765975952148,5.789847373962402,267,0.33000001311302185,374.4681396484375,0.6990392208099365
2023/04/21/09:38:06.445277,2124,1682087865,936318764,,7.906945705413818,5.8108978271484375,267,0.33000001311302185,374.55572509765625,0.9157093167304993
2023/04/21/09:38:06.445901,2125,1682087866,36066211,,7.9203948974609375,5.8081955909729,267,0.33000001311302185,374.658935546875,1.052000641822815
2023/04/21/09:38:06.445930,2126,1682087866,136792849,,7.9210405349731445,5.794093132019043,267,0.33000001311302185,374.7740783691406,1.167723298072815
2023/04/21/09:38:06.445950,2127,1682087866,236968744,,7.927125453948975,5.764986038208008,267,0.33000001311302185,374.9161682128906,1.3634916543960571
2023/04/21/09:38:06.445972,2128,1682087866,336329281,,7.894185543060303,5.727360725402832,267,0.33000001311302185,375.05255126953125,1.342707633972168
2023/04/21/09:38:06.445994,2129,1682087866,437147756,,7.831345081329346,5.685029029846191,267,0.33000001311302185,375.1861572265625,1.2772479057312012
2023/04/21/09:38:06.446335,2130,1682087866,536743267,,7.779272556304932,5.6421284675598145,268,0.33000001311302185,375.3149719238281,1.206845760345459
2023/04/21/09:38:06.446363,2131,1682087866,637472406,,7.732281684875488,5.603522777557373,268,0.33000001311302185,375.42559814453125,1.1720032691955566
2023/04/21/09:38:06.446542,2132,1682087866,735726548,,7.727367877960205,5.582563877105713,268,0.33000001311302185,375.5665283203125,1.3178749084472656
2023/04/21/09:38:06.538689,2133,1682087866,837894784,,7.732548236846924,5.5777130126953125,268,0.33000001311302185,375.69122314453125,1.3503100872039795
2023/04/21/09:38:06.538728,2134,1682087866,936399129,,7.7240400314331055,5.58612585067749,267,0.33000001311302185,375.82489013671875,1.25449538230896
2023/04/21/09:38:06.538748,2135,1682087867,36011722,,7.718908309936523,5.588479518890381,267,0.33000001311302185,375.9529113769531,1.2020362615585327
2023/04/21/09:38:06.538766,2136,1682087867,134215173,,7.701024532318115,5.5902581214904785,266,0.33000001311302185,376.0859375,1.0528240203857422
2023/04/21/09:38:06.538789,2137,1682087867,234882082,,7.688233375549316,5.584108829498291,266,0.33000001311302185,376.1955871582031,0.9845103621482849
2023/04/21/09:38:06.538806,2138,1682087867,335082506,,7.679792404174805,5.58504056930542,267,0.33000001311302185,376.2969970703125,0.9038942456245422
2023/04/21/09:38:06.538832,2139,1682087867,436141347,,7.670305252075195,5.591019153594971,267,0.33000001311302185,376.3861389160156,0.7541782259941101
2023/04/21/09:38:06.538850,2140,1682087867,535686390,,7.665146350860596,5.601327419281006,267,0.33000001311302185,376.4561767578125,0.6662999391555786
2023/04/21/09:38:06.538871,2141,1682087867,634397935,,7.672077178955078,5.624965190887451,267,0.33000001311302185,376.5316162109375,0.580714225769043
2023/04/21/09:38:06.538889,2142,1682087867,736878755,,7.690561771392822,5.6518330574035645,266,0.33000001311302185,376.59228515625,0.4876612722873688
2023/04/21/09:38:06.538906,2143,1682087867,838818929,,7.7107038497924805,5.67693567276001,264,0.33000001311302185,376.63580322265625,0.3754865527153015
2023/04/21/09:38:06.538923,2144,1682087867,937337630,,7.7386250495910645,5.71144962310791,263,0.33000001311302185,376.6737976074219,0.30107414722442627
2023/04/21/09:38:06.538958,2145,1682087868,41889447,,7.7755866050720215,5.7523393630981445,262,0.33000001311302185,376.70977783203125,0.2920716106891632
2023/04/21/09:38:06.538976,2146,1682087868,138803542,,7.797326564788818,5.779628753662109,261,0.33000001311302185,376.74090576171875,0.1672786921262741
2023/04/21/09:38:06.539003,2147,1682087868,242278653,,7.812906742095947,5.802494525909424,261,0.33000001311302185,376.755126953125,-0.08321046829223633
2023/04/21/09:38:06.539022,2148,1682087868,436119961,,7.831314563751221,5.811105728149414,260,0.33000001311302185,376.7451477050781,-0.260793000459671
2023/04/21/09:38:06.539041,2149,1682087868,540322338,,7.834304332733154,5.814289093017578,259,0.33000001311302185,376.72344970703125,-0.3897016942501068
2023/04/21/09:38:06.539059,2150,1682087868,636450085,,7.839527606964111,5.819206714630127,258,0.33000001311302185,376.6864013671875,-0.4844113886356354
2023/04/21/09:38:06.539078,2151,1682087868,740671026,,7.879828929901123,5.8478593826293945,257,0.33000001311302185,376.5814208984375,-0.711370587348938
2023/04/21/09:38:06.539096,2152,1682087868,838494061,,7.912149906158447,5.876147747039795,257,0.33000001311302185,376.5135498046875,-0.7919082045555115
2023/04/21/09:38:06.539114,2153,1682087868,938692351,,7.948305130004883,5.916531562805176,256,0.33000001311302185,376.4281921386719,-0.9740304350852966
2023/04/21/09:38:06.539132,2154,1682087869,133864371,,7.994979381561279,5.948305130004883,255,0.33000001311302185,376.34222412109375,-1.1070356369018555
2023/04/21/09:38:06.539150,2155,1682087869,236773467,,8.053207397460938,6.00630521774292,253,0.33000001311302185,376.2399597167969,-1.1444358825683594
2023/04/21/09:38:06.539221,2156,1682087869,336615090,,8.121328353881836,6.091102600097656,251,0.33000001311302185,376.1344299316406,-1.079332709312439
2023/04/21/09:38:06.539249,2157,1682087869,440387921,,8.218365669250488,6.175716876983643,249,0.33000001311302185,376.0397033691406,-1.1623804569244385
2023/04/21/09:38:06.539267,2158,1682087869,539831071,,8.322466850280762,6.27864408493042,246,0.33000001311302185,375.91192626953125,-1.2799736261367798
2023/04/21/09:38:06.539283,2159,1682087869,640419415,,8.530036926269531,6.451440811157227,244,0.33000001311302185,375.66754150390625,-1.4783973693847656
2023/04/21/09:38:06.539300,2160,1682087869,739985842,,8.650373458862305,6.513005256652832,245,0.33000001311302185,375.5135498046875,-1.662190318107605
2023/04/21/09:38:06.539317,2161,1682087869,841225308,,8.743220329284668,6.590503692626953,247,0.33000001311302185,375.34698486328125,-1.8188472986221313
2023/04/21/09:38:06.539356,2162,1682087869,941063912,,8.872607231140137,6.680257797241211,250,0.33000001311302185,375.1563415527344,-1.935856580734253
2023/04/21/09:38:06.539374,2163,1682087870,41220369,,8.968008995056152,6.766334056854248,254,0.33000001311302185,374.99505615234375,-1.9583213329315186
2023/04/21/09:38:06.539392,2164,1682087870,137534262,,9.063036918640137,6.871984958648682,258,0.33000001311302185,374.80010986328125,-1.9954023361206055
2023/04/21/09:38:06.539424,2165,1682087870,338248962,,9.15771198272705,6.959386825561523,263,0.33000001311302185,374.6221008300781,-1.96526038646698
2023/04/21/09:38:06.539446,2166,1682087870,444619255,,9.222819328308105,7.009697437286377,268,0.33000001311302185,374.45977783203125,-2.0040149688720703
2023/04/21/09:38:06.539463,2167,1682087870,540870917,,9.252607345581055,6.995631694793701,274,0.33000001311302185,374.2618713378906,-2.2251453399658203
2023/04/21/09:38:06.539479,2168,1682087870,637316610,,9.097204208374023,6.911677837371826,286,0.33000001311302185,373.82269287109375,-2.193448305130005
2023/04/21/09:38:06.539505,2169,1682087870,736591228,,8.97179889678955,6.858372688293457,291,0.33000001311302185,373.6087646484375,-2.067446708679199
2023/04/21/09:38:06.539524,2170,1682087870,837631205,,8.870331764221191,6.810986518859863,295,0.33000001311302185,373.3846130371094,-1.897170901298523
2023/04/21/09:38:06.539541,2171,1682087870,940240418,,8.78589153289795,6.789888858795166,299,0.33000001311302185,373.20904541015625,-1.837161660194397
2023/04/21/09:38:06.539559,2172,1682087871,44184180,,8.729525566101074,6.7851715087890625,302,0.33000001311302185,373.01947021484375,-1.7195441722869873
2023/04/21/09:38:06.539575,2173,1682087871,142917410,,8.661515235900879,6.763456344604492,304,0.33000001311302185,372.8255615234375,-1.6117031574249268
2023/04/21/09:38:06.539592,2174,1682087871,247084490,,8.589896202087402,6.722395420074463,305,0.33000001311302185,372.67034912109375,-1.5521323680877686
2023/04/21/09:38:06.539608,2175,1682087871,335387474,,8.51579761505127,6.696274280548096,305,0.33000001311302185,372.5096130371094,-1.3808209896087646
2023/04/21/09:38:06.539625,2176,1682087871,439386276,,8.42995834350586,6.653909683227539,304,0.33000001311302185,372.3609313964844,-1.2211650609970093
2023/04/21/09:38:06.539643,2177,1682087871,636524775,,8.32943344116211,6.623295783996582,304,0.33000001311302185,372.2112121582031,-1.1761850118637085
2023/04/21/09:38:06.539659,2178,1682087871,741169531,,8.251652717590332,6.60464334487915,303,0.33000001311302185,372.0913391113281,-1.1855534315109253
2023/04/21/09:38:06.539676,2179,1682087871,839491893,,8.189326286315918,6.592323303222656,302,0.33000001311302185,371.8122253417969,-1.2846779823303223
2023/04/21/09:38:06.539692,2180,1682087871,936489348,,8.146355628967285,6.580582141876221,300,0.33000001311302185,371.6757507324219,-1.2974566221237183
2023/04/21/09:38:06.539709,2181,1682087872,38020884,,8.125553131103516,6.569565296173096,297,0.33000001311302185,371.5325927734375,-1.404417634010315
2023/04/21/09:38:06.539726,2182,1682087872,136393488,,8.118698120117188,6.571662902832031,294,0.33000001311302185,371.3663024902344,-1.4661965370178223
2023/04/21/09:38:06.539743,2183,1682087872,241452248,,8.087983131408691,6.5586113929748535,294,0.33000001311302185,371.2264404296875,-1.504240870475769
2023/04/21/09:38:06.539760,2184,1682087872,342138349,,8.059009552001953,6.53524112701416,295,0.33000001311302185,371.0687255859375,-1.482670783996582
2023/04/21/09:38:06.539776,2185,1682087872,440635379,,7.965238571166992,6.468132972717285,297,0.33000001311302185,370.9114990234375,-1.2467948198318481
2023/04/21/09:38:06.539792,2186,1682087872,634957465,,7.765420913696289,6.3540215492248535,299,0.33000001311302185,370.80908203125,-0.9114827513694763
2023/04/21/09:38:06.539809,2187,1682087872,743496838,,7.531206130981445,6.141846179962158,301,0.33000001311302185,370.72418212890625,-0.6691991090774536
2023/04/21/09:38:06.539827,2188,1682087872,746835627,,7.302392959594727,5.946376323699951,301,0.33000001311302185,370.64599609375,-0.6246236562728882
2023/04/21/09:38:06.539844,2189,1682087872,940380885,,7.1014885902404785,5.785620212554932,302,0.33000001311302185,370.57037353515625,-0.6782107949256897
2023/04/21/09:38:06.539860,2190,1682087873,39640841,,6.93161153793335,5.659484386444092,302,0.33000001311302185,370.48822021484375,-0.770296573638916
2023/04/21/09:38:06.539877,2191,1682087873,238422893,,6.766623020172119,5.417482852935791,306,0.33000001311302185,370.1777038574219,-1.3894366025924683
2023/04/21/09:38:06.539894,2192,1682087873,336114648,,6.853219985961914,5.447413921356201,306,0.33000001311302185,370.01495361328125,-1.733660340309143
2023/04/21/09:38:06.539911,2193,1682087873,534629321,,7.020871162414551,5.515820503234863,305,0.33000001311302185,369.82867431640625,-2.1713109016418457
2023/04/21/09:38:06.539927,2194,1682087873,544482460,,7.286088943481445,5.586084842681885,303,0.33000001311302185,369.6248779296875,-2.649787187576294
2023/04/21/09:38:06.539943,2195,1682087873,644431616,,7.5525007247924805,5.681811809539795,301,0.33000001311302185,369.3460998535156,-3.2130255699157715
2023/04/21/09:38:06.539960,2196,1682087873,738299398,,7.930420398712158,5.8267693519592285,300,0.33000001311302185,369.0172119140625,-3.7410295009613037
2023/04/21/09:38:06.539976,2197,1682087873,845191352,,8.2774076461792,6.019402503967285,300,0.33000001311302185,368.64251708984375,-4.1411051750183105
2023/04/21/09:38:06.539993,2198,1682087873,943131663,,8.563682556152344,6.270700454711914,300,0.33000001311302185,368.23895263671875,-4.353557109832764
2023/04/21/09:38:06.540010,2199,1682087874,38704206,,8.836470603942871,6.603423118591309,300,0.33000001311302185,367.77447509765625,-4.416317939758301
2023/04/21/09:38:06.540026,2200,1682087874,138037262,,9.068917274475098,6.94588565826416,301,0.33000001311302185,367.3978271484375,-4.1988420486450195
2023/04/21/09:38:06.540045,2201,1682087874,242124881,,9.164440155029297,7.233039379119873,302,0.33000001311302185,367.0001220703125,-3.895672559738159
2023/04/21/09:38:06.540061,2202,1682087874,434953094,,9.153454780578613,7.447786331176758,304,0.33000001311302185,366.59649658203125,-3.291313409805298
2023/04/21/09:38:06.540079,2203,1682087874,444538789,,8.928847312927246,7.454339027404785,306,0.33000001311302185,366.31939697265625,-2.6989240646362305
2023/04/21/09:38:06.540095,2204,1682087874,545976977,,8.695422172546387,7.34796142578125,308,0.33000001311302185,366.05938720703125,-2.1911203861236572
2023/04/21/09:38:06.540112,2205,1682087874,643216686,,8.443848609924316,7.1349077224731445,307,0.33000001311302185,365.83001708984375,-1.6662342548370361
2023/04/21/09:38:06.540129,2206,1682087874,840193003,,8.268391609191895,6.992029190063477,306,0.33000001311302185,365.6751708984375,-1.5158107280731201
2023/04/21/09:38:06.540146,2207,1682087874,936132071,,8.11196517944336,6.813450336456299,302,0.33000001311302185,365.5194396972656,-1.4233856201171875
