time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w
2023/04/21/09:45:20.438348,17658,1682088294,759021440,map,12.12492561340332,-65.63380432128906,2.346487522125244,-0.6272415799783446,-0.6663322762100167,-0.3308838125011586,-0.23040262785782176
2023/04/21/09:45:20.438370,17659,1682088294,788021440,map,12.130678176879883,-65.62753295898438,2.352518320083618,-0.6263996821913603,-0.6659316849028998,-0.3321230457512123,-0.2320620862609533
2023/04/21/09:45:20.438556,17660,1682088294,818021440,map,12.135519981384277,-65.62126159667969,2.3578436374664307,-0.6244140756693833,-0.6656188551881836,-0.3345224605685815,-0.23484757674739437
2023/04/21/09:45:20.438585,17661,1682088294,858021440,map,12.139374732971191,-65.613525390625,2.364468574523926,-0.6222686272244287,-0.6662969189553831,-0.33603532169588,-0.23645413031893261
2023/04/21/09:45:20.438635,17662,1682088294,888021440,map,12.141118049621582,-65.60856628417969,2.36849045753479,-0.6211788585529958,-0.6670858434221453,-0.336450357518235,-0.23650447999783494
2023/04/21/09:45:20.438682,17663,1682088294,918021440,map,12.141751289367676,-65.60454559326172,2.372598171234131,-0.6192919836578336,-0.669311578979335,-0.3365974763613183,-0.23495033076406388
2023/04/21/09:45:20.438857,17664,1682088294,959148416,map,12.14205265045166,-65.59896087646484,2.3780717849731445,-0.6176293563385296,-0.6722655014433158,-0.3358163214026613,-0.23199276523186502
2023/04/21/09:45:20.438893,17665,1682088294,988148416,map,12.144842147827148,-65.59178924560547,2.3821804523468018,-0.6168844898164405,-0.6739508327430769,-0.3350247825142025,-0.23022228149304366
2023/04/21/09:45:20.439076,17666,1682088295,18148416,map,12.147215843200684,-65.58551025390625,2.385928153991699,-0.6157513823309372,-0.6775755776188472,-0.3325275870082881,-0.22620129828935426
2023/04/21/09:45:20.439284,17667,1682088295,59148416,map,12.149971961975098,-65.57794952392578,2.3901538848876953,-0.6146947002526744,-0.6815635730110428,-0.32901593266378465,-0.22219391271266564
2023/04/21/09:45:20.439327,17668,1682088295,88148416,map,12.152616500854492,-65.57228088378906,2.392869234085083,-0.6141571145657398,-0.6835759612210704,-0.3269422444967759,-0.22055303053301525
2023/04/21/09:45:20.439454,17669,1682088295,118148416,map,12.15561294555664,-65.56649017333984,2.3952834606170654,-0.6132890528054534,-0.6872011012235456,-0.3222965659728141,-0.21853149909103878
2023/04/21/09:45:20.439484,17670,1682088295,159276928,map,12.1620512008667,-65.5594711303711,2.3979814052581787,-0.6134253320059354,-0.6895492944490837,-0.3171676632939628,-0.2182565857349143
2023/04/21/09:45:20.439649,17671,1682088295,188276928,map,12.17136001586914,-65.55586242675781,2.3992621898651123,-0.6138112285509012,-0.6903023743382765,-0.31466330809215753,-0.21841572169817933
2023/04/21/09:45:20.439677,17672,1682088295,218276928,map,12.180620193481445,-65.55233001708984,2.400296688079834,-0.6148426462276597,-0.6912808555733053,-0.30995164340849585,-0.21915580455296244
2023/04/21/09:45:20.439701,17673,1682088295,258276928,map,12.192837715148926,-65.54741668701172,2.4015228748321533,-0.6159145275131669,-0.6914306428387351,-0.3059488834484314,-0.22128796093556788
2023/04/21/09:45:20.439888,17674,1682088295,288276928,map,12.201681137084961,-65.54367065429688,2.4029598236083984,-0.6164875534313429,-0.6910895931747629,-0.3044866828330429,-0.22276946480757434
2023/04/21/09:45:20.439918,17675,1682088295,319276928,map,12.210294723510742,-65.53955078125,2.4038636684417725,-0.6178589117831222,-0.6896487768166377,-0.3025812396169336,-0.22600805498893178
2023/04/21/09:45:20.439940,17676,1682088295,359276928,map,12.221245765686035,-65.5313491821289,2.404268503189087,-0.619117374532809,-0.6878447652598259,-0.3016239240023913,-0.22931745977832158
2023/04/21/09:45:20.440110,17677,1682088295,388276928,map,12.227842330932617,-65.521728515625,2.4040675163269043,-0.6197306954723395,-0.6869209063404671,-0.3011700182489971,-0.2310197130377599
2023/04/21/09:45:20.440139,17678,1682088295,418276928,map,12.234482765197754,-65.51136016845703,2.4040846824645996,-0.6211652872677753,-0.6849880545019355,-0.30035090215072197,-0.2339540951690998
2023/04/21/09:45:20.440426,17679,1682088295,458276928,map,12.243992805480957,-65.49555206298828,2.4050655364990234,-0.6233115812838782,-0.682931701860555,-0.29960325130245313,-0.23521281870241173
2023/04/21/09:45:20.440458,17680,1682088295,488276928,map,12.25088882446289,-65.48297119140625,2.4066076278686523,-0.6247457305374046,-0.6818573181059175,-0.29916467119684875,-0.2350830907026952
2023/04/21/09:45:20.440487,17681,1682088295,518276928,map,12.257948875427246,-65.46910095214844,2.40862774848938,-0.6276718176421219,-0.6800577319681993,-0.29813631970331933,-0.23380449229613234
2023/04/21/09:45:20.440515,17682,1682088295,559276928,map,12.267898559570312,-65.44686889648438,2.4120633602142334,-0.630290659489551,-0.6790644940678355,-0.29670686982340194,-0.23145210545916722
2023/04/21/09:45:20.440958,17683,1682088295,588276928,map,12.27431583404541,-65.42816925048828,2.4146323204040527,-0.6314483833687625,-0.6787984289157204,-0.2961072571463495,-0.22983980937951937
2023/04/21/09:45:20.441015,17684,1682088295,618276928,map,12.28107738494873,-65.40855407714844,2.4179601669311523,-0.6328906959400099,-0.6788121213731304,-0.29592238526371256,-0.226038432329996
2023/04/21/09:45:20.441090,17685,1682088295,759276928,map,12.321748733520508,-65.30449676513672,2.4389758110046387,-0.6300716038785936,-0.6812861993326366,-0.3026445968669576,-0.2174057462306006
2023/04/21/09:45:20.441302,17686,1682088295,788276928,map,12.327163696289062,-65.28379821777344,2.4441592693328857,-0.6297793023132803,-0.6817456552991439,-0.3024494569583522,-0.21708361786743188
2023/04/21/09:45:20.441330,17687,1682088295,818276928,map,12.333149909973145,-65.26409149169922,2.4497759342193604,-0.629494747865559,-0.6835195950795433,-0.30045224424796646,-0.2150948766735968
2023/04/21/09:45:20.441353,17688,1682088295,858276928,map,12.343396186828613,-65.23736572265625,2.4580578804016113,-0.6304698257425707,-0.6858023000050296,-0.295131936924959,-0.21232105032748116
2023/04/21/09:45:20.441500,17689,1682088295,888276928,map,12.35128402709961,-65.21940612792969,2.463550567626953,-0.6317219453915567,-0.686702367028404,-0.29169222725086363,-0.21043508422373997
2023/04/21/09:45:20.441548,17690,1682088295,918276928,map,12.360858917236328,-65.20121765136719,2.4688916206359863,-0.635294978718382,-0.6874761910695981,-0.2844606130314477,-0.20702419772566996
2023/04/21/09:45:20.441597,17691,1682088295,958276928,map,12.369735717773438,-65.17815399169922,2.4727187156677246,-0.6398865064445415,-0.687064366310264,-0.27677527218274384,-0.2046541434566447
2023/04/21/09:45:20.441625,17692,1682088295,988276928,map,12.3742094039917,-65.16001892089844,2.4736058712005615,-0.6422683618311498,-0.6864570618333584,-0.2730032925600568,-0.20429741779920457
2023/04/21/09:45:20.441872,17693,1682088296,19276928,map,12.379258155822754,-65.14105224609375,2.4736430644989014,-0.6471723333649435,-0.6846198635846114,-0.2648337950574401,-0.20573467274863064
2023/04/21/09:45:20.441929,17694,1682088296,58276928,map,12.384282112121582,-65.1180419921875,2.4727091789245605,-0.6525627440679147,-0.6817188986357846,-0.2560504445113304,-0.20942613608559368
2023/04/21/09:45:20.441956,17695,1682088296,89276928,map,12.387694358825684,-65.10144805908203,2.4717798233032227,-0.6554670333494179,-0.679891629921129,-0.2518545940331693,-0.21137539095073007
2023/04/21/09:45:20.442203,17696,1682088296,118276928,map,12.391719818115234,-65.08399963378906,2.470444440841675,-0.6610728914979872,-0.6761726861803923,-0.2438804919544271,-0.21516372091646133
2023/04/21/09:45:20.442423,17697,1682088296,159276928,map,12.396310806274414,-65.05999755859375,2.4695229530334473,-0.6688423373707114,-0.6719634688950804,-0.23310112922456974,-0.2162846696947137
2023/04/21/09:45:20.442535,17698,1682088296,188276928,map,12.398929595947266,-65.03793334960938,2.470478057861328,-0.6736390241016207,-0.6698119183767148,-0.22653663705535304,-0.21504318619807622
2023/04/21/09:45:20.442613,17699,1682088296,218276928,map,12.403566360473633,-65.01502990722656,2.4724745750427246,-0.6848055711602291,-0.6644249686544053,-0.21333665717378367,-0.20992450198971915
2023/04/21/09:45:20.442653,17700,1682088296,359397248,map,12.418919563293457,-64.91206359863281,2.4719398021698,-0.7128025168310219,-0.6393977742233871,-0.1861461004054686,-0.2200744557023521
2023/04/21/09:45:20.442683,17701,1682088296,394397248,map,12.41380500793457,-64.88162231445312,2.470275402069092,-0.7154137459039387,-0.6355164920174431,-0.18368948441213612,-0.2248558075658485
2023/04/21/09:45:20.442877,17702,1682088296,428397248,map,12.407011985778809,-64.84284973144531,2.469043493270874,-0.7201084306760065,-0.6275759941478543,-0.17869742464786553,-0.23592274548708528
2023/04/21/09:45:20.442907,17703,1682088296,458522432,map,12.40246868133545,-64.81363677978516,2.469459056854248,-0.7234658433600282,-0.6202444708240432,-0.17284287440984608,-0.24903675320631813
2023/04/21/09:45:20.442932,17704,1682088296,488522432,map,12.399232864379883,-64.78260803222656,2.4720511436462402,-0.7247138694963525,-0.6169501308988181,-0.16980734511043613,-0.25559344096457076
2023/04/21/09:45:20.443124,17705,1682088296,518522432,map,12.397467613220215,-64.75299835205078,2.477656841278076,-0.7282467605841493,-0.6095926661897487,-0.163342845680767,-0.2671567396865423
2023/04/21/09:45:20.443326,17706,1682088296,548522432,map,12.398249626159668,-64.7230453491211,2.4866063594818115,-0.735355690595906,-0.6001192979765307,-0.15461778949450394,-0.27423031376075446
2023/04/21/09:45:20.443356,17707,1682088296,588522432,map,12.389297485351562,-64.68297576904297,2.5040671825408936,-0.7381936117618947,-0.5964619577817933,-0.1516064814620976,-0.27625867299218976
2023/04/21/09:45:20.443379,17708,1682088296,618522432,map,12.38280963897705,-64.65589904785156,2.519516944885254,-0.7466297513016156,-0.5862412363824242,-0.144528913973989,-0.27924298069976883
2023/04/21/09:45:20.444238,17709,1682088296,659522432,map,12.373725891113281,-64.62333679199219,2.5418429374694824,-0.7532629066139571,-0.5779292878001967,-0.14427756070618217,-0.2788849326849566
2023/04/21/09:45:20.444304,17710,1682088296,694522432,map,12.366595268249512,-64.59921264648438,2.560930013656616,-0.75526582495396,-0.5751430281337704,-0.145682130774588,-0.2784973239242701
2023/04/21/09:45:20.444336,17711,1682088296,718522432,map,12.358675003051758,-64.57808685302734,2.578763008117676,-0.759506788365096,-0.5680382706600162,-0.15307254905083692,-0.27758024011080945
2023/04/21/09:45:20.444539,17712,1682088296,748522432,map,12.350715637207031,-64.55769348144531,2.5963799953460693,-0.7616071765606364,-0.5625729623730631,-0.16282906506070707,-0.27740425067649616
2023/04/21/09:45:20.444569,17713,1682088296,789522432,map,12.33351993560791,-64.51935577392578,2.618374824523926,-0.7621636097913893,-0.5599851353377819,-0.16831964038334252,-0.2778343381921256
2023/04/21/09:45:20.444783,17714,1682088296,818522432,map,12.32227611541748,-64.49212646484375,2.633286476135254,-0.7628573258444543,-0.5550584427013738,-0.17943516571837825,-0.27885832748683415
2023/04/21/09:45:20.444816,17715,1682088296,848522432,map,12.312956809997559,-64.46514129638672,2.6478075981140137,-0.7634564116859003,-0.5503488590183574,-0.19016476816666794,-0.2794420349969297
2023/04/21/09:45:20.445041,17716,1682088296,889522432,map,12.303950309753418,-64.42784881591797,2.6680543422698975,-0.7638865097382419,-0.5478144531135639,-0.19554278242782092,-0.27953514528782436
2023/04/21/09:45:20.445081,17717,1682088296,919522432,map,12.298871040344238,-64.40138244628906,2.6826937198638916,-0.7653485628396606,-0.5421413397900278,-0.20662544639190836,-0.27862213654777906
2023/04/21/09:45:20.445107,17718,1682088296,959522432,map,12.288612365722656,-64.3636703491211,2.7021069526672363,-0.7664832613686952,-0.5377997718514963,-0.21706717005980045,-0.2759651043872432
2023/04/21/09:45:20.445153,17719,1682088296,989522432,map,12.269670486450195,-64.33563232421875,2.71333646774292,-0.7669594153897469,-0.5352349886056387,-0.22524377457474729,-0.27306056485882707
2023/04/21/09:45:20.445217,17720,1682088297,19522432,map,12.253095626831055,-64.30679321289062,2.7243270874023438,-0.7666959870498417,-0.5320646289036642,-0.24003733289005025,-0.2673325407771263
2023/04/21/09:45:20.445246,17721,1682088297,59522432,map,12.235211372375488,-64.26716613769531,2.739485502243042,-0.7656419470521448,-0.5294561920594615,-0.2554253566985312,-0.2612018615098207
2023/04/21/09:45:20.540380,17722,1682088297,89522432,map,12.2257661819458,-64.23455047607422,2.7527389526367188,-0.7650102922335121,-0.5280207968397259,-0.2631854163363831,-0.258237649617175
2023/04/21/09:45:20.540410,17723,1682088297,119522432,map,12.218636512756348,-64.20368957519531,2.766657590866089,-0.7635910814036048,-0.5243928382667566,-0.27891426820860926,-0.25327424081954103
2023/04/21/09:45:20.540600,17724,1682088297,159654784,map,12.207263946533203,-64.15699768066406,2.785217046737671,-0.761714809075021,-0.5197363490761517,-0.29526804753804686,-0.24996330952398166
2023/04/21/09:45:20.540625,17725,1682088297,188654784,map,12.190356254577637,-64.10871124267578,2.7966394424438477,-0.7605854737324595,-0.5171904792285634,-0.3031548081757843,-0.24924088093036856
2023/04/21/09:45:20.540804,17726,1682088297,219654784,map,12.176095962524414,-64.06358337402344,2.8098056316375732,-0.7587969722158997,-0.5123616726478217,-0.31497577165612717,-0.25000627296768246
2023/04/21/09:45:20.540847,17727,1682088297,259654784,map,12.161598205566406,-64.00489807128906,2.831324815750122,-0.7578466766858124,-0.5082293111285863,-0.31980559766376715,-0.255138908276805
2023/04/21/09:45:20.540870,17728,1682088297,288654784,map,12.1531343460083,-63.96308517456055,2.8507513999938965,-0.7578870533666858,-0.506681341676478,-0.3207470871366937,-0.25690982138664564
2023/04/21/09:45:20.541312,17729,1682088297,319654784,map,12.1439208984375,-63.9279899597168,2.868504047393799,-0.7582006786031675,-0.5043443305366854,-0.32434825875325624,-0.25605995389402575
2023/04/21/09:45:20.541497,17730,1682088297,359787392,map,12.128833770751953,-63.880043029785156,2.891171455383301,-0.7587778375466758,-0.5023278567165302,-0.32825954951534,-0.25331537219242056
2023/04/21/09:45:20.541534,17731,1682088297,389787392,map,12.109268188476562,-63.839107513427734,2.903886556625366,-0.7594820376283078,-0.5017871021134234,-0.3281813671113522,-0.2523761296733553
2023/04/21/09:45:20.541557,17732,1682088297,418787392,map,12.090845108032227,-63.80023956298828,2.914597749710083,-0.7614928637707626,-0.50126726288389,-0.32297916579458436,-0.2540556130978856
2023/04/21/09:45:20.541763,17733,1682088297,458787392,map,12.067789077758789,-63.75054931640625,2.9265666007995605,-0.7637991498579909,-0.5007869468615477,-0.3147159600426598,-0.258412606782972
2023/04/21/09:45:20.541789,17734,1682088297,488787392,map,12.051338195800781,-63.71681594848633,2.9334588050842285,-0.7647740802210328,-0.5002879387118908,-0.3106494319007983,-0.26139907978489335
2023/04/21/09:45:20.541823,17735,1682088297,519787392,map,12.036187171936035,-63.6844367980957,2.9400417804718018,-0.7662329090885404,-0.49928092406042,-0.30263613852129706,-0.2683600927976231
2023/04/21/09:45:20.541977,17736,1682088297,559787392,map,12.014634132385254,-63.640480041503906,2.948073387145996,-0.7663477276405961,-0.49740655887673135,-0.29821329762940196,-0.27634518532565894
2023/04/21/09:45:20.542003,17737,1682088297,588787392,map,11.992707252502441,-63.6077766418457,2.9510772228240967,-0.7660471363170165,-0.49581644257611235,-0.29743163625001834,-0.28084242857606595
2023/04/21/09:45:20.542205,17738,1682088297,619787392,map,11.972818374633789,-63.575225830078125,2.954333782196045,-0.7653408815765195,-0.49134107946698313,-0.29697843250506967,-0.29093145556181776
2023/04/21/09:45:20.542231,17739,1682088297,658787392,map,11.949053764343262,-63.53018569946289,2.9585511684417725,-0.7639661988920637,-0.4859688946418148,-0.29810143067383094,-0.30220102170126023
2023/04/21/09:45:20.542463,17740,1682088297,688787392,map,11.933158874511719,-63.49772262573242,2.9610910415649414,-0.7630745190915431,-0.48313529879615463,-0.29908230802305213,-0.30797295456730295
2023/04/21/09:45:20.542492,17741,1682088297,718787392,map,11.918980598449707,-63.465023040771484,2.9632983207702637,-0.7615038219513756,-0.4769420406784335,-0.30089133472556445,-0.31953488911432626
2023/04/21/09:45:20.542519,17742,1682088297,758787392,map,11.90122127532959,-63.41416549682617,2.960655689239502,-0.759969360564215,-0.47034974673572316,-0.3024794260018214,-0.33124627803253043
2023/04/21/09:45:20.545043,17743,1682088297,789787392,map,11.888648986816406,-63.374717712402344,2.9557061195373535,-0.7594600896569459,-0.4668347522534753,-0.3029524572048164,-0.3369060769032041
2023/04/21/09:45:20.545079,17744,1682088297,819787392,map,11.877849578857422,-63.33534240722656,2.9528167247772217,-0.7586833232388901,-0.4589526172323619,-0.3031756313531267,-0.349065436113152
2023/04/21/09:45:20.545119,17745,1682088297,858787392,map,11.866613388061523,-63.28040313720703,2.953460931777954,-0.7584689327572274,-0.45094247169560886,-0.30067246679979187,-0.36190056340414434
2023/04/21/09:45:20.546492,17746,1682088297,888787392,map,11.859910011291504,-63.241119384765625,2.95713210105896,-0.758112275588416,-0.4476160000667502,-0.2982866917562721,-0.3686876916908083
2023/04/21/09:45:20.546809,17747,1682088297,919787392,map,11.854100227355957,-63.20250701904297,2.96352219581604,-0.7566100143935179,-0.4426475399034676,-0.29277413685213816,-0.38195265361633896
2023/04/21/09:45:20.546849,17748,1682088297,959787392,map,11.844023704528809,-63.14909744262695,2.97564697265625,-0.7537897474886993,-0.43963940342141183,-0.28687995803980637,-0.39524457371984845
2023/04/21/09:45:20.546884,17749,1682088297,988787392,map,11.82976245880127,-63.111305236816406,2.9834938049316406,-0.7523002146420515,-0.43877039862538986,-0.2844027506767982,-0.40079942825481907
2023/04/21/09:45:20.634872,17750,1682088298,18787392,map,11.813933372497559,-63.076786041259766,2.9929330348968506,-0.7480907349267532,-0.4380724678874738,-0.28520142291936756,-0.4087946959540478
2023/04/21/09:45:20.635258,17751,1682088298,58787392,map,11.790959358215332,-63.032623291015625,3.007730484008789,-0.7434662878777288,-0.4375890540717659,-0.28945633693736056,-0.4147153377188884
2023/04/21/09:45:20.635313,17752,1682088298,89787392,map,11.774380683898926,-63.003089904785156,3.0178029537200928,-0.7415569618832004,-0.43708176406637667,-0.2913578078129978,-0.4173288901368293
2023/04/21/09:45:20.636281,17753,1682088298,118787392,map,11.759182929992676,-62.974918365478516,3.027811050415039,-0.7388792883036063,-0.435056017939549,-0.294905824351054,-0.4216802045340789
2023/04/21/09:45:20.636396,17754,1682088298,159787392,map,11.743633270263672,-62.935733795166016,3.040355682373047,-0.737088679444621,-0.43262056229834706,-0.29922339492771455,-0.42427016525356576
2023/04/21/09:45:20.636482,17755,1682088298,188787392,map,11.740971565246582,-62.90495681762695,3.046257972717285,-0.7363399090706886,-0.4317149002808328,-0.30144271099304054,-0.42492138674661967
2023/04/21/09:45:20.636654,17756,1682088298,219787392,map,11.739274978637695,-62.874420166015625,3.0517425537109375,-0.7354312546269302,-0.43035571709991716,-0.30515520033905447,-0.4252238904834506
2023/04/21/09:45:20.636770,17757,1682088298,259918208,map,11.73930549621582,-62.83219528198242,3.0586280822753906,-0.7352168852186914,-0.4286194460653745,-0.3084278873208572,-0.4249868724124935
2023/04/21/09:45:20.636794,17758,1682088298,288918208,map,11.741464614868164,-62.80207061767578,3.0628154277801514,-0.7355633323134511,-0.42767442942806316,-0.3096269862344164,-0.42446701210953586
2023/04/21/09:45:20.636815,17759,1682088298,318918208,map,11.744784355163574,-62.76979446411133,3.0668952465057373,-0.7371300255030101,-0.42612661802663704,-0.31195314456071754,-0.42159302904629015
2023/04/21/09:45:20.637088,17760,1682088298,360051072,map,11.751734733581543,-62.724891662597656,3.068843126296997,-0.7391031091426233,-0.4251444910892118,-0.31548483446333186,-0.41647096996196575
2023/04/21/09:45:20.637113,17761,1682088298,390051072,map,11.760210037231445,-62.68153762817383,3.0647788047790527,-0.7401795501903038,-0.42508319903476494,-0.317600959238435,-0.4129992339513582
2023/04/21/09:45:20.637132,17762,1682088298,419051072,map,11.770711898803711,-62.636024475097656,3.061666965484619,-0.7421315920157979,-0.42554634021633897,-0.32260881353418497,-0.40506124645343383
2023/04/21/09:45:20.637259,17763,1682088298,459183680,map,11.786407470703125,-62.57864761352539,3.0586507320404053,-0.7435068963662691,-0.4264837177373577,-0.32785417849218407,-0.3972666715101018
2023/04/21/09:45:20.637338,17764,1682088298,489183680,map,11.799590110778809,-62.53635787963867,3.058027505874634,-0.743947910452375,-0.427161618185519,-0.33040468976146475,-0.3935827471906662
2023/04/21/09:45:20.637606,17765,1682088298,520183680,map,11.814807891845703,-62.49285125732422,3.059798002243042,-0.7448344588740895,-0.428567352560615,-0.3356812065088694,-0.38583642512052313
2023/04/21/09:45:20.638811,17766,1682088298,560310400,map,11.833402633666992,-62.434391021728516,3.062143087387085,-0.7458773299569309,-0.4304342156052687,-0.34029603222263227,-0.37761357629313674
2023/04/21/09:45:20.638838,17767,1682088298,590310400,map,11.84351921081543,-62.38003921508789,3.060537815093994,-0.746390299250157,-0.43207520315204034,-0.3417998936806847,-0.37334344857992025
2023/04/21/09:45:20.638867,17768,1682088298,620310400,map,11.853506088256836,-62.326202392578125,3.063018798828125,-0.7476309760297722,-0.43599414356712884,-0.3449747031678995,-0.3632485480357018
2023/04/21/09:45:20.638960,17769,1682088298,660432512,map,11.863649368286133,-62.26108169555664,3.0695035457611084,-0.7498486694414306,-0.43861777435021987,-0.3468666478679564,-0.353588770567693
2023/04/21/09:45:20.639342,17770,1682088298,690432512,map,11.870067596435547,-62.21464157104492,3.0771169662475586,-0.7520432663801049,-0.43940346536344776,-0.34455098246057325,-0.3502003236444603
2023/04/21/09:45:20.639390,17771,1682088298,719432512,map,11.875258445739746,-62.16888427734375,3.087536334991455,-0.7584320753382046,-0.440287432290691,-0.3356067570644253,-0.34394171716739524
2023/04/21/09:45:20.641423,17772,1682088298,760432512,map,11.879497528076172,-62.11235809326172,3.0998518466949463,-0.7646455428697867,-0.44075466171657063,-0.32874770946131676,-0.33612156534319
2023/04/21/09:45:20.641454,17773,1682088298,790432512,map,11.883448600769043,-62.064239501953125,3.1086490154266357,-0.7676577886695723,-0.44151000699887083,-0.32501035973085424,-0.33187175010604997
2023/04/21/09:45:20.641499,17774,1682088298,820432512,map,11.888744354248047,-62.02027893066406,3.1194980144500732,-0.7724484102055632,-0.43637757452145665,-0.3230189662490133,-0.32947974490221243
2023/04/21/09:45:20.641529,17775,1682088298,860558208,map,11.898701667785645,-61.96814727783203,3.137744665145874,-0.7789408161173026,-0.42138119898567417,-0.32589846132979083,-0.33087680624613824
2023/04/21/09:45:20.641560,17776,1682088298,889558208,map,11.90262222290039,-61.92698287963867,3.150766134262085,-0.7790060594387974,-0.4148416939707239,-0.32934834255308426,-0.33553795957822086
2023/04/21/09:45:20.641601,17777,1682088298,919558208,map,11.904818534851074,-61.888675689697266,3.1606836318969727,-0.7801689120626373,-0.4069320581309571,-0.33185790717121977,-0.34001941916313283
2023/04/21/09:45:20.641823,17778,1682088298,960558208,map,11.904767990112305,-61.83879852294922,3.1649622917175293,-0.7845997259528905,-0.4019935433035416,-0.3265065889873314,-0.3408783047642451
2023/04/21/09:45:20.641919,17779,1682088298,990558208,map,11.902261734008789,-61.80107116699219,3.1641578674316406,-0.7875565591835966,-0.4001322752530278,-0.3231317617523406,-0.3394625526100936
2023/04/21/09:45:20.642097,17780,1682088299,20558208,map,11.89993953704834,-61.76206970214844,3.162882089614868,-0.794448664733189,-0.39625661965136,-0.31515729088867395,-0.3354220527813656
2023/04/21/09:45:20.642135,17781,1682088299,59680320,map,11.896515846252441,-61.71298599243164,3.1594772338867188,-0.8028041931567768,-0.39232221134286804,-0.30349199481767253,-0.33087952537641174
2023/04/21/09:45:20.642173,17782,1682088299,89680320,map,11.893322944641113,-61.67587661743164,3.157071590423584,-0.8065185527691933,-0.38996548601468445,-0.29845676877799265,-0.32920863990897764
2023/04/21/09:45:20.642915,17783,1682088299,120680320,map,11.890042304992676,-61.63692092895508,3.15541672706604,-0.8147233851359303,-0.3827101378512008,-0.2876343207737006,-0.3271473020856716
2023/04/21/09:45:20.643058,17784,1682088299,160680320,map,11.883625984191895,-61.589054107666016,3.152005195617676,-0.8242148764940078,-0.37294924383744155,-0.27557699513273054,-0.32501702914035896
2023/04/21/09:45:20.643083,17785,1682088299,189680320,map,11.875072479248047,-61.55161666870117,3.1463682651519775,-0.8286073578255406,-0.3676998327819855,-0.26971075177842735,-0.3247502738335994
2023/04/21/09:45:20.643128,17786,1682088299,220680320,map,11.866569519042969,-61.51879119873047,3.14215350151062,-0.8382575531416859,-0.35891052899352366,-0.25271046218334586,-0.3234888397310926
2023/04/21/09:45:20.643165,17787,1682088299,259811136,map,11.853043556213379,-61.47895812988281,3.139691114425659,-0.8475917946079693,-0.3535030251093031,-0.23417521070727804,-0.3190388859032593
2023/04/21/09:45:20.643187,17788,1682088299,290811136,map,11.840591430664062,-61.44966125488281,3.140777349472046,-0.8514513711869302,-0.3517134488481063,-0.22751833989011502,-0.31553714397069005
2023/04/21/09:45:20.643452,17789,1682088299,319811136,map,11.828472137451172,-61.4232292175293,3.142585039138794,-0.8593949563131724,-0.348086881121138,-0.21452308618491767,-0.3070110788613151
2023/04/21/09:45:20.643597,17790,1682088299,360937088,map,11.813197135925293,-61.388179779052734,3.1439921855926514,-0.8672768806000433,-0.34486032913338655,-0.19969357529074588,-0.2983699791972857
2023/04/21/09:45:20.643635,17791,1682088299,390937088,map,11.803462028503418,-61.359073638916016,3.1415631771087646,-0.8706968234021869,-0.3434561015081247,-0.19360033164454105,-0.29401362825163907
2023/04/21/09:45:20.643656,17792,1682088299,420937088,map,11.794500350952148,-61.332115173339844,3.1387453079223633,-0.876299066799952,-0.34124558359742546,-0.1842180691127355,-0.2858588399991527
2023/04/21/09:45:20.644102,17793,1682088299,460937088,map,11.782841682434082,-61.295814514160156,3.13600754737854,-0.8805517891818224,-0.3398163628909967,-0.17734008275739419,-0.2787545672141564
2023/04/21/09:45:20.644126,17794,1682088299,489937088,map,11.773574829101562,-61.26576614379883,3.1355862617492676,-0.8820994846794152,-0.33944574457861615,-0.17521240974579905,-0.2756407738512397
2023/04/21/09:45:20.644152,17795,1682088299,520937088,map,11.76563835144043,-61.23735046386719,3.135371208190918,-0.8843153552398755,-0.3392204696733254,-0.17371485846122206,-0.26970193518455454
2023/04/21/09:45:20.644222,17796,1682088299,560937088,map,11.76093864440918,-61.19871520996094,3.1342504024505615,-0.8859301695937218,-0.3387968095520939,-0.17455861729498592,-0.26433640956145094
2023/04/21/09:45:20.644243,17797,1682088299,590937088,map,11.767803192138672,-61.166561126708984,3.1301779747009277,-0.8865910743252212,-0.338667545167711,-0.17546752725401352,-0.2616708189564893
2023/04/21/09:45:20.644454,17798,1682088299,619937088,map,11.774918556213379,-61.13679885864258,3.127002000808716,-0.8873489800285684,-0.33882498472032346,-0.17902095966210338,-0.2564387618659075
2023/04/21/09:45:20.644475,17799,1682088299,660937088,map,11.784414291381836,-61.09705352783203,3.1254234313964844,-0.8873992190719934,-0.3398199032262716,-0.1842657187591551,-0.2511797149872106
2023/04/21/09:45:20.644603,17800,1682088299,691061760,map,11.79159927368164,-61.06452178955078,3.126936674118042,-0.8872766138896753,-0.34036768581636767,-0.18746073963586438,-0.24849252148820908
2023/04/21/09:45:20.644636,17801,1682088299,721061760,map,11.799543380737305,-61.03388977050781,3.1294753551483154,-0.8867714839102722,-0.34146860364632076,-0.19514103866781513,-0.24280770714585512
2023/04/21/09:45:20.644657,17802,1682088299,761061760,map,11.81242847442627,-60.988014221191406,3.1351451873779297,-0.886345210684433,-0.34204062067431057,-0.19952814232489555,-0.2399767072826454
